Content,EventId,EventTemplate
"Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>"", ""<NSLayoutConstraint:0x7f8efa7cbe00 H:|-(14)-[NSImageView:0x7f8efa7db900]   (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8f17556f20 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)]   (Names: PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8efa7dc1c0 H:[NSImageView:0x7f8efa7db900]-(10)-[NSTextField:0x7f8efa7da9a0]>"", ""<NSLayoutConstraint:0x7f8efa7cbf70 H:[NSTextField:0x7f8f02f1da90]-(14)-|   (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8efa7dc350 H:[NSTextField:0x7f8efa7da9a0]-(>=NSSpace(8))-[NSTextField:0x7f8f02f1da90]>"" )  Will attempt to recover by breaking constraint <NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.",28,"Unable to simultaneously satisfy constraints: ( <*>   (Names: <*> 'NSView-Encapsulated-Layout-Width' <*>   (Names: <*>   (Names: <*> )  Will attempt to recover by breaking constraint <*>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger."
"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".",234,"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl""."
"CCFile::copyFile fileName is [2017-07-07_00,52,55.450817]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-07_00,52,55.450817]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_00,52,54.449889]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-07_00,52,55.450817]-CCIOReporter-001.xml",267,CCFile::copyFile fileName is <*> source <*> dest <*>
(DiskStore.Normal:2382) 20cb04f 1.000086,313,<*>
"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771""",309,<*> -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: <*>
AppleCamIn::wakeEventHandlerThread,227,AppleCamIn::wakeEventHandlerThread
AppleCamIn::wakeEventHandlerThread,227,AppleCamIn::wakeEventHandlerThread
AppleCamIn::wakeEventHandlerThread,227,AppleCamIn::wakeEventHandlerThread
CCFile::captureLogRun() Exiting CCFile::captureLogRun,7,CCFile::captureLogRun() Exiting CCFile::captureLogRun
"CCDataTap::profileRemoved, Owner: com.apple.driver.AirPort.Brcm4360.0, Name: StateSnapshots",265,"CCDataTap::profileRemoved, Owner: <*> Name: StateSnapshots"
"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49",184,RTC: Maintenance <*> sleep <*>
############################## _getSysMsgList,8,############################## _getSysMsgList
Unrecognized XSSimpleTypeDefinition: OneOff,93,Unrecognized XSSimpleTypeDefinition: OneOff
DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,167,DB Path: <*>
Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data,250,Could not get event name for stream/token: <*> Request for stale data
2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=com.google.Chrome version=59.0.3071.115 xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,75,<*> -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <*> productID=com.google.Chrome <*> path=/Applications/Google Chrome.app> serverType=Omaha <*> tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion <*> cohortName=Stable <*> > )} Using server: <*> >
Error in CoreDragRemoveTrackingHandler: -1856,215,Error in CoreDragRemoveTrackingHandler: <*>
Session 101800 destroyed,279,Session <*> destroyed
AppleCamIn::handleWakeEvent_gated,58,AppleCamIn::handleWakeEvent_gated
Received Capture Event,281,Received Capture Event
"CCFile::copyFile fileName is [2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_12,24,29.298901]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng",267,CCFile::copyFile fileName is <*> source <*> dest <*>
CCFile::captureLog,294,CCFile::captureLog
CCFile::captureLogRun() Exiting CCFile::captureLogRun,7,CCFile::captureLogRun() Exiting CCFile::captureLogRun
CCFile::captureLog,294,CCFile::captureLog
AppleCamIn::handleWakeEvent_gated,58,AppleCamIn::handleWakeEvent_gated
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,55,<*> Resuming AWDL
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,327,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,327,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
CCFile::captureLog,294,CCFile::captureLog
Received Capture Event,281,Received Capture Event
CCFile::captureLog,294,CCFile::captureLog
"CCFile::copyFile fileName is [2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_13,40,37.192896]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng",267,CCFile::copyFile fileName is <*> source <*> dest <*>
############################## _getSysMsgList,8,############################## _getSysMsgList
CCFile::captureLog,294,CCFile::captureLog
ARPT: 770802.879782: wlc_dump_aggfifo:,277,ARPT: <*> wlc_dump_aggfifo:
Received Capture Event,281,Received Capture Event
CCFile::captureLog,294,CCFile::captureLog
AppleCamIn::handleWakeEvent_gated,58,AppleCamIn::handleWakeEvent_gated
ASL Sender Statistics,29,ASL Sender Statistics
ASL Sender Statistics,29,ASL Sender Statistics
ASL Sender Statistics,29,ASL Sender Statistics
AppleCamIn::wakeEventHandlerThread,227,AppleCamIn::wakeEventHandlerThread
AppleCamIn::handleWakeEvent_gated,58,AppleCamIn::handleWakeEvent_gated
"CCFile::copyFile fileName is [2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-07_16,24,11.124183]=AssocFail:sts:2_rsn:0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt",267,CCFile::copyFile fileName is <*> source <*> dest <*>
Received Capture Event,281,Received Capture Event
############################## _getSysMsgList,8,############################## _getSysMsgList
Session 102106 destroyed,279,Session <*> destroyed
KeychainGetICDPStatus: keychain: -25300,99,KeychainGetICDPStatus: keychain: <*>
Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup com.apple.networkd,69,Sandbox: <*> mach-lookup com.apple.networkd
"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] libnetcore-583.50.1 0   libsystem_network.dylib             0x00007fff92fabde9 __nw_create_backtrace_string + 123 1   libsystem_network.dylib             0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2   libdispatch.dylib                   0x00007fff980fa93d _dispatch_call_block_and_release + 12 3   libdispatch.dylib                   0x00007fff980ef40b _dispatch_client_callout + 8 4   libdispatch.dylib                   0x00007fff980f403b _dispatch_queue_drain + 754 5   libdispatch.dylib                   0x00007fff980fa707 _dispatch_queue_invoke + 549 6   libdispatch.dylib                   0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7   libdispatch.dylib                   0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8   libsystem_pthread.dylib             0x00007fff8ebc44de _pthread_wqthread + 1129 9   libsystem_pthread.dylib             0x00007fff8ebc2341 start_wqthread + 13",161,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: <*>   libsystem_network.dylib             <*> __nw_create_backtrace_string + <*>   libsystem_network.dylib             <*> nw_path_evaluator_start_helper_connection + <*>   libdispatch.dylib                   <*> _dispatch_call_block_and_release + <*>   libdispatch.dylib                   <*> _dispatch_client_callout + <*>   libdispatch.dylib                   <*> _dispatch_queue_drain + <*>   libdispatch.dylib                   <*> _dispatch_queue_invoke + <*>   libdispatch.dylib                   <*> _dispatch_root_queue_drain + <*>   libdispatch.dylib                   <*> + <*>   libsystem_pthread.dylib             <*> _pthread_wqthread + <*>   libsystem_pthread.dylib             <*> start_wqthread + <*>"
KeychainGetICDPStatus: status: off,76,KeychainGetICDPStatus: status: off
"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",169,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set <*> in environment to log backtraces."
CCFile::captureLogRun() Exiting CCFile::captureLogRun,7,CCFile::captureLogRun() Exiting CCFile::captureLogRun
en0::IO80211Interface::postMessage bssid changed,144,<*> bssid changed
AppleCamIn::handleWakeEvent_gated,58,AppleCamIn::handleWakeEvent_gated
full wake promotion (reason 1) 374 ms,57,full wake promotion (reason <*> ms
"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",280,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>"
"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail",142,[QL] No sandbox token for request <QLThumbnailRequest <*> it will probably fail
"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",71,schedule invalidation <DYTransport <*> error: lost transport connection <*>
KeychainGetICDPStatus: keychain: -25300,99,KeychainGetICDPStatus: keychain: <*>
KeychainGetICDPStatus: status: off,76,KeychainGetICDPStatus: status: off
jemmytest,312,jemmytest
KeychainGetICDPStatus: keychain: -25300,99,KeychainGetICDPStatus: keychain: <*>
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,249,<*> mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled <*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*> at  line <*>
<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,287,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>
<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,4,<<<< MediaValidator >>>> <*> Unrecognized codec <*> Failed codec specific check.
CoreAnimation: timed out fence 5fe83,36,CoreAnimation: timed out fence <*>
KeychainGetICDPStatus: keychain: -25300,99,KeychainGetICDPStatus: keychain: <*>
KeychainGetICDPStatus: keychain: -25300,99,KeychainGetICDPStatus: keychain: <*>
21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0,210,<*> ERROR:    <*> timed out after <*>
button report: 0x8002be0,269,button report: <*>
button report: 0x8002be0,269,button report: <*>
en0::IO80211Interface::postMessage bssid changed,144,<*> bssid changed
efi pagecount 72,290,efi pagecount <*>
ARPT: 784486.498066: wlc_dump_aggfifo:,277,ARPT: <*> wlc_dump_aggfifo:
CCFile::captureLogRun() Exiting CCFile::captureLogRun,7,CCFile::captureLogRun() Exiting CCFile::captureLogRun
"CCFile::copyFile fileName is [2017-07-08_02,32,47.528554]-CCIOReporter-003.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-08_02,32,47.528554]-CCIOReporter-003.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-08_02,32,46.517498]=AssocFail:sts:2_rsn:0/OneStats//[2017-07-08_02,32,47.528554]-CCIOReporter-003.xml",267,CCFile::copyFile fileName is <*> source <*> dest <*>
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,300,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>
en0::IO80211Interface::postMessage bssid changed,144,<*> bssid changed
Host controller terminated,132,Host controller terminated
[HID] [MT] AppleActuatorHIDEventDriver::start entered,20,[HID] [MT] AppleActuatorHIDEventDriver::start entered
button report: 0x8002bdf,269,button report: <*>
FA||Url||taskID[2019353853] dealloc,64,<*> dealloc
[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,5,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object
hibernate_machine_init reading,0,hibernate_machine_init reading
efi pagecount 72,290,efi pagecount <*>
Unrecognized XSSimpleTypeDefinition: OneOff,93,Unrecognized XSSimpleTypeDefinition: OneOff
vm_compressor_fastwake_warmup completed - took 12461 msecs,46,vm_compressor_fastwake_warmup completed - took <*> msecs
"CCFile::copyFile fileName is [2017-07-08_05,55,23.694116]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-08_05,56,40.163377]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng",267,CCFile::copyFile fileName is <*> source <*> dest <*>
jemmytest,312,jemmytest
"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-(11)-|   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30(0)]>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-(0)-[NSView:0x7f9d6a9cc340]   (Names: '|':NSView:0x7f9d53160e30 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-(0)-|   (Names: '|':NSView:0x7f9d53160e30 )>"" )  Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.",131,"Unable to simultaneously satisfy constraints: ( <*> h=-&- v=-&- <*>   (Names: <*> h=-&- v=-&- <*>   (Names: <*> h=-&- v=--& <*> h=-&- v=-&- <*>   (Names: <*> h=-&- v=-&- <*>   (Names: <*> )>"" )  Will attempt to recover by breaking constraint <*> h=-&- v=-&- <*>   (Names: <*> )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger."
2017-07-08 06:26:32.364 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,223,<*> -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: <*>
2017-07-08 06:26:32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,110,<*> -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.
"Arranged view frame: {{0, 0}, {260, 877}}",98,Arranged view frame: <*>
CCProfileMonitor::setStreamEventHandler,204,CCProfileMonitor::setStreamEventHandler
Telling CSI to go low power.,111,Telling CSI to go low power.
AppleCamIn::wakeEventHandlerThread,227,AppleCamIn::wakeEventHandlerThread
