Month,Date,Time,Level,Component,PID,Content
Jul,22,19:29:09,combo,ftpd,13141,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13146,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13140,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13142,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13143,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13145,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13144,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13154,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13155,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13156,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13157,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13158,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13159,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13160,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:09,combo,ftpd,13161,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
Jul,22,19:29:10,combo,ftpd,13162,connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005
Jul,24,02:38:22,combo,ftpd,16773,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16789,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16783,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16792,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16784,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16781,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16786,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16788,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16785,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16790,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16780,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16779,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16782,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16787,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16774,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16772,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16775,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16778,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16776,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16777,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16791,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16793,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:22,combo,ftpd,16794,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
Jul,24,02:38:23,combo,ftpd,16781,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)"
Jul,24,04:20:21,combo,cups,,cupsd shutdown succeeded
Jul,24,04:20:26,combo,cups,,cupsd startup succeeded
Jul,24,04:20:42,combo,syslogd 1.4.1,,restart.
Jul,24,13:46:32,combo,ftpd,22655,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22652,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22658,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22653,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22657,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22659,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22656,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22651,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:32,combo,ftpd,22654,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
Jul,24,13:46:34,combo,ftpd,22660,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22661,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22662,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22663,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22665,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22666,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22667,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22664,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:34,combo,ftpd,22668,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
Jul,24,13:46:35,combo,ftpd,22669,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005
Jul,25,06:39:18,combo,ftpd,24970,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24971,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24972,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24977,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24976,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24974,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24973,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24975,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24978,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24962,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24967,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24966,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24968,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24965,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24964,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24958,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24956,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24957,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24959,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24969,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24960,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24963,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,06:39:18,combo,ftpd,24961,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
Jul,25,12:09:06,combo,named,2306,notify question section contains no SOA
Jul,25,23:23:13,combo,ftpd,26463,getpeername (ftpd): Transport endpoint is not connected
Jul,25,23:23:13,combo,xinetd,26482,warning: can't get client address: Connection reset by peer
Jul,25,23:24:09,combo,ftpd,26479,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26478,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26477,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26476,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26475,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26474,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26473,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26467,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26471,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26472,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26468,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26470,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26469,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26464,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26465,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26480,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26481,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26483,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,25,23:24:09,combo,ftpd,26485,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
Jul,26,05:47:42,combo,ftpd,28699,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28703,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28700,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28701,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28702,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28696,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28694,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28695,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28697,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28698,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28693,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28689,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28690,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28691,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28686,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28687,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28688,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:42,combo,ftpd,28692,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
Jul,26,05:47:51,combo,ftpd,28705,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
Jul,26,05:47:51,combo,ftpd,28704,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
Jul,26,05:47:51,combo,ftpd,28706,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
Jul,26,05:47:51,combo,ftpd,28707,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
Jul,26,05:47:51,combo,ftpd,28708,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
Jul,27,10:59:53,combo,ftpd,31985,connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005
Jul,27,14:41:57,combo,syslogd 1.4.1,,restart.
Jul,27,14:41:57,combo,syslog,,syslogd startup succeeded
Jul,27,14:41:57,combo,kernel,,"klogd 1.4.1, log source = /proc/kmsg started."
Jul,27,14:41:57,combo,kernel,,Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004
Jul,27,14:41:57,combo,kernel,,BIOS-provided physical RAM map:
Jul,27,14:41:57,combo,kernel,,BIOS-e820: 0000000000000000 - 00000000000a0000 (usable)
Jul,27,14:41:57,combo,kernel,,BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved)
Jul,27,14:41:57,combo,kernel,,BIOS-e820: 0000000000100000 - 0000000007eae000 (usable)
Jul,27,14:41:57,combo,kernel,,BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved)
Jul,27,14:41:57,combo,kernel,,BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved)
Jul,27,14:41:57,combo,kernel,,0MB HIGHMEM available.
Jul,27,14:41:57,combo,kernel,,126MB LOWMEM available.
Jul,27,14:41:57,combo,kernel,,zapping low mappings.
Jul,27,14:41:57,combo,syslog,,klogd startup succeeded
Jul,27,14:41:57,combo,kernel,,On node 0 totalpages: 32430
Jul,27,14:41:57,combo,kernel,,"DMA zone: 4096 pages, LIFO batch:1"
Jul,27,14:41:57,combo,kernel,,"Normal zone: 28334 pages, LIFO batch:6"
Jul,27,14:41:57,combo,irqbalance,,irqbalance startup succeeded
Jul,27,14:41:57,combo,kernel,,"HighMem zone: 0 pages, LIFO batch:1"
Jul,27,14:41:57,combo,kernel,,DMI 2.3 present.
Jul,27,14:41:57,combo,kernel,,ACPI disabled because your bios is from 2000 and too old
Jul,27,14:41:57,combo,kernel,,You can enable it with acpi=force
Jul,27,14:41:57,combo,kernel,,Built 1 zonelists
Jul,27,14:41:57,combo,kernel,,Kernel command line: ro root=LABEL=/ rhgb quiet
Jul,27,14:41:57,combo,kernel,,mapped 4G/4G trampoline to ffff3000.
Jul,27,14:41:57,combo,kernel,,Initializing CPU#0
Jul,27,14:41:57,combo,kernel,,"CPU 0 irqstacks, hard=02345000 soft=02344000"
Jul,27,14:41:57,combo,portmap,,portmap startup succeeded
Jul,27,14:41:57,combo,kernel,,PID hash table entries: 512 (order 9: 4096 bytes)
Jul,27,14:41:57,combo,kernel,,Detected 731.219 MHz processor.
Jul,27,14:41:57,combo,rpc.statd,1618,Version 1.0.6 Starting
Jul,27,14:41:57,combo,kernel,,Using tsc for high-res timesource
Jul,27,14:41:58,combo,nfslock,,rpc.statd startup succeeded
Jul,27,14:41:58,combo,kernel,,Console: colour VGA+ 80x25
Jul,27,14:41:58,combo,kernel,,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)"
Jul,27,14:41:58,combo,kernel,,Calibrating delay loop... 1445.88 BogoMIPS
Jul,27,14:41:58,combo,kernel,,Security Scaffold v1.0.0 initialized
Jul,27,14:41:58,combo,kernel,,SELinux:  Initializing.
Jul,27,14:41:58,combo,kernel,,SELinux:  Starting in permissive mode
Jul,27,14:41:58,combo,kernel,,"There is already a security framework initialized, register_security failed."
Jul,27,14:41:58,combo,kernel,,Failure registering capabilities with the kernel
Jul,27,14:41:58,combo,kernel,,selinux_register_security:  Registering secondary module capability
Jul,27,14:41:58,combo,kernel,,Capability LSM initialized
Jul,27,14:41:58,combo,rpcidmapd,,rpc.idmapd startup succeeded
Jul,27,14:41:58,combo,kernel,,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)"
Jul,27,14:41:58,combo,kernel,,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)"
Jul,27,14:41:58,combo,kernel,,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)"
Jul,27,14:41:58,combo,kernel,,"CPU: L1 I cache: 16K, L1 D cache: 16K"
Jul,27,14:41:58,combo,kernel,,CPU: L2 cache: 256K
Jul,27,14:41:58,combo,kernel,,Intel machine check architecture supported.
Jul,27,14:41:58,combo,kernel,,Intel machine check reporting enabled on CPU#0.
Jul,27,14:41:58,combo,kernel,,CPU: Intel Pentium III (Coppermine) stepping 06
Jul,27,14:41:58,combo,kernel,,Enabling fast FPU save and restore... done.
Jul,27,14:41:58,combo,kernel,,Enabling unmasked SIMD FPU exception support... done.
Jul,27,14:41:58,combo,kernel,,Checking 'hlt' instruction... OK.
Jul,27,14:41:58,combo,random,,Initializing random number generator:  succeeded
Jul,27,14:41:58,combo,kernel,,POSIX conformance testing by UNIFIX
Jul,27,14:41:58,combo,kernel,,NET: Registered protocol family 16
Jul,27,14:41:58,combo,kernel,,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1"
Jul,27,14:41:58,combo,kernel,,PCI: Using configuration type 1
Jul,27,14:41:58,combo,kernel,,mtrr: v2.0 (20020519)
Jul,27,14:41:58,combo,kernel,,ACPI: Subsystem revision 20040326
Jul,27,14:41:58,combo,kernel,,ACPI: Interpreter disabled.
Jul,27,14:41:58,combo,kernel,,Linux Plug and Play Support v0.97 (c) Adam Belay
Jul,27,14:41:58,combo,rc,,Starting pcmcia:  succeeded
Jul,27,14:41:58,combo,kernel,,usbcore: registered new driver usbfs
Jul,27,14:41:58,combo,kernel,,ACPI: ACPI tables contain no PCI IRQ routing entries
Jul,27,14:41:59,combo,kernel,,PCI: Invalid ACPI-PCI IRQ routing table
Jul,27,14:41:59,combo,kernel,,PCI: Probing PCI hardware
Jul,27,14:41:59,combo,kernel,,PCI: Probing PCI hardware (bus 00)
Jul,27,14:41:59,combo,kernel,,Transparent bridge - 0000:00:1e.0
Jul,27,14:41:59,combo,kernel,,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0
Jul,27,14:41:59,combo,kernel,,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac)
Jul,27,14:41:59,combo,kernel,,audit: initializing netlink socket (disabled)
Jul,27,14:41:54,combo,sysctl,,kernel.core_uses_pid = 1
Jul,27,14:41:59,combo,hcid,1690,HCI daemon ver 2.4 started
Jul,27,14:41:59,combo,bluetooth,,hcid startup succeeded
Jul,27,14:41:59,combo,kernel,,audit(1122475266.4294965305:0): initialized
Jul,27,14:41:54,combo,network,,Setting network parameters:  succeeded
Jul,27,14:41:59,combo,bluetooth,,sdpd startup succeeded
Jul,27,14:41:59,combo,sdpd,1696,sdpd v1.5 started
Jul,27,14:41:59,combo,kernel,,"Total HugeTLB memory allocated, 0"
Jul,27,14:41:54,combo,network,,Bringing up loopback interface:  succeeded
Jul,27,14:41:59,combo,kernel,,VFS: Disk quotas dquot_6.5.1
Jul,27,14:41:59,combo,kernel,,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)"
Jul,27,14:41:59,combo,kernel,,SELinux:  Registering netfilter hooks
Jul,27,14:41:59,combo,kernel,,Initializing Cryptographic API
Jul,27,14:41:59,combo,kernel,,pci_hotplug: PCI Hot Plug PCI Core version: 0.5
Jul,27,14:42:00,combo,kernel,,isapnp: Scanning for PnP cards...
Jul,27,14:42:00,combo,kernel,,isapnp: No Plug & Play device found
Jul,27,14:42:00,combo,kernel,,Real Time Clock Driver v1.12
Jul,27,14:42:00,combo,kernel,,Linux agpgart interface v0.100 (c) Dave Jones
